1431785164.556000, /muse/acc, 54.687584, 992.189, 152.344
1431785168.760000, /muse/eeg, 878.419494629, 812.620300293, 814.265258789, 868.549621582
1431785168.760000, /muse/eeg, 873.484558105, 810.975280762, 825.780151367, 847.164855957
1431785168.760000, /muse/eeg, 876.774536133, 810.975280762, 820.845214844, 852.09979248
1431785168.760000, /muse/eeg, 880.064453125, 814.265258789, 819.200195312, 857.034729004
1431785168.760000, /muse/eeg, 865.259643555, 815.91027832, 827.425109863, 852.09979248
1431785168.760000, /muse/eeg, 866.904663086, 814.265258789, 819.200195312, 863.614685059
1431785168.760000, /muse/eeg, 865.259643555, 812.620300293, 827.425109863, 838.940002441
1431785168.760000, /muse/eeg, 853.744812012, 812.620300293, 825.780151367, 830.715087891
1431785168.760000, /muse/eeg, 858.679748535, 814.265258789, 835.650024414, 842.229919434
1431785168.761000, /muse/eeg, 868.549621582, 819.200195312, 829.070068359, 863.614685059
1431785168.761000, /muse/acc, 46.8750724792, 996.095336914, 152.343994141
1431785168.796000, /muse/acc, 46.8750724792, 996.095336914, 152.343994141
1431785168.796000, /muse/drlref, 1648387.125, 1651612.875
1431785168.796000, /muse/acc, 42.9688186646, 996.095336914, 148.437728882
1431785168.839000, /muse/eeg, 876.774536133, 820.845214844, 835.650024414, 848.809875488
1431785168.839000, /muse/eeg/quantization, 1, 1, 1, 1
1431785168.839000, /muse/eeg, 875.129516602, 824.135131836, 829.070068359, 857.034729004
1431785168.839000, /muse/elements/alpha_relative, 0.09470331, 0.14869186, 0.11117831, 0.1276192
1431785168.839000, /muse/elements/beta_relative, 0.1209358, 0.04163155, 0.119398765, 0.2088191
1431785168.839000, /muse/elements/delta_relative, 0.47578287, 0.5657985, 0.54728884, 0.18078643
1431785168.839000, /muse/elements/gamma_relative, 0.107250735, 0.02058758, 0.08142988, 0.26953855
1431785168.839000, /muse/elements/theta_relative, 0.2013273, 0.22329047, 0.14070421, 0.21323672
1431785168.839000, /muse/elements/horseshoe, 1.0, 1.0, 1.0, 1.0
1431785168.840000, /muse/elements/is_good, 1, 1, 1, 1
1431785168.840000, /muse/elements/blink, 0
1431785168.840000, /muse/elements/jaw_clench, 0
1431785168.840000, /muse/elements/touching_forehead, 1
1431785168.840000, /muse/elements/experimental/concentration, 0.57563853
1431785168.840000, /muse/elements/experimental/mellow, 0.4298302
1431785168.840000, /muse/elements/raw_fft0, 8.658574, 10.96466, 12.3858795, 10.502911, 6.46983, 6.503521, 6.3325577, 4.1165633, -0.003678613, 2.0564668, -1.1145613, -6.994785, -4.538872, -0.745885, -6.435352, -7.469564, -6.012535, -9.335041, -14.45783, -13.670026, -12.658865, -9.874864, -7.843763, -8.847325, -11.247038, -13.154762, -12.701394, -8.292268, -9.314233, -6.3915625, -4.7312665, -6.3562374, -6.113494, -9.309023, -10.815842, -9.942648, -8.859764, -9.03612, -9.01358, -11.8796425, -6.7806287, -8.704642, -2.377786, -2.5640748, -8.503317, -14.580106, -8.474857, -10.7738495, -9.959399, -9.344153, -8.0609, -16.127138, -4.755685, -3.6332176, -7.902332, -9.670888, -13.873571, -22.326609, -25.739998, -20.308006, -17.715117, -14.395476, -13.025802, -9.931737, -7.732216, -8.4813175, -6.3542705, -10.614575, -9.34916, -6.6252513, -4.715471, -5.232361, -5.311541, -6.783787, -5.0307107, -7.1097713, -15.90047, -13.215528, -10.66228, -15.950047, -13.02182, -5.294772, -6.252584, -7.1576457, -6.4749875, -2.1644974, -8.8380785, -7.7561893, -6.422111, -10.97973, -13.489929, -16.106316, -11.382754, -9.68565, -13.745312, -12.696508, -9.324736, -11.296134, -17.227242, -11.70131, -8.366808, -7.127295, -11.40308, -11.450569, -10.080205, -11.687082, -5.4813294, -9.758919, -8.593385, -10.224128, -13.191112, -9.276504, -8.041892, -4.22218, -5.489001, -15.65227, -8.756239, -7.487091, -18.836905, -20.769968, -17.33176, -20.727356, -17.758839, -17.519846, -15.93091, -13.228084, -17.103424, -14.683268, -14.144739
1431785168.840000, /muse/elements/raw_fft1, -5.4960966, -7.088434, 2.2713063, 2.8045902, -0.8752243, -3.2410946, -12.1027155, -4.3320003, -0.97547626, -4.820909, -5.013734, -11.00408, -13.482128, -9.454104, -8.635766, -12.542587, -13.242511, -16.22872, -11.995613, -12.912581, -18.56327, -15.628626, -12.78331, -15.399266, -19.310593, -17.522505, -15.957031, -19.1061, -21.1781, -18.71337, -24.884577, -20.74708, -23.14786, -18.204191, -15.076775, -17.294777, -15.674021, -18.910952, -21.533161, -19.60864, -20.892437, -20.427685, -22.474052, -22.806355, -20.387442, -23.771603, -28.199299, -18.326118, -16.26429, -20.574682, -21.024282, -20.468925, -20.900976, -21.552313, -20.21188, -26.13371, -26.772932, -29.699335, -30.358599, -30.754623, -33.066605, -28.937008, -25.904684, -22.779978, -27.521051, -29.253477, -22.139269, -24.895641, -23.723131, -21.251532, -18.843533, -24.26127, -29.511189, -23.334822, -17.764824, -20.203943, -26.010727, -23.433275, -27.782373, -25.122234, -20.723225, -20.7247, -17.14967, -16.604496, -17.472599, -21.893959, -19.88779, -22.76862, -19.316942, -21.768663, -22.668732, -21.420578, -21.662788, -24.826471, -24.621668, -26.520874, -27.193052, -20.609274, -20.836252, -22.071014, -22.342638, -21.851822, -28.628643, -25.135525, -21.581522, -25.780123, -26.312128, -36.20847, -27.038734, -24.124056, -22.236277, -23.139711, -26.775202, -21.31696, -21.533852, -21.498085, -17.938078, -20.110163, -25.49941, -31.905666, -38.258076, -34.485916, -31.983164, -25.206793, -23.395493, -24.35001, -30.345003, -26.279104, -28.025679
1431785168.841000, /muse/elements/raw_fft2, 5.924897, 11.324825, 9.051982, 7.5415177, 3.2198951, -2.3547015, -0.4480799, -3.3995953, -1.0813224, -2.6003883, -4.434501, -4.880427, -5.1008015, -9.529612, -8.726533, -8.788357, -5.666778, -1.6103071, -3.2118683, -5.7536573, -9.019434, -5.0846157, -6.683916, -11.922325, -15.736908, -15.228747, -15.610653, -13.382736, -10.468653, -10.952286, -9.448983, -10.916048, -9.405937, -12.164981, -11.496398, -14.411119, -16.679743, -15.546181, -8.785967, -8.742613, -5.299948, -7.8385887, -4.188116, -6.4993424, -14.159053, -11.802623, -8.757349, -11.052189, -8.560988, -12.118211, -18.926113, -16.77733, -11.5226555, -9.413469, -7.0054274, -10.851636, -14.2737875, -10.476044, -14.11095, -11.329004, -12.290482, -13.8967285, -12.633534, -15.968932, -12.863284, -13.97977, -9.743411, -9.679512, -16.789362, -14.469408, -10.390055, -7.1116953, -11.379657, -10.526548, -5.3324623, -10.435835, -16.675098, -11.044406, -11.731411, -12.476045, -12.006507, -12.017523, -12.376374, -11.760304, -11.768224, -17.33713, -15.946223, -11.55712, -12.379327, -9.341183, -6.210441, -13.488612, -18.042776, -15.097823, -14.963424, -15.981252, -14.994747, -18.546465, -19.726536, -15.707653, -9.745942, -10.363208, -11.8824835, -11.929107, -15.184137, -16.850044, -19.833559, -14.892701, -13.537092, -13.657802, -12.046832, -12.278386, -18.136412, -20.425455, -15.802546, -13.642793, -5.558477, -7.8413305, -16.590229, -19.500002, -20.713888, -20.353392, -18.925762, -19.611538, -18.416946, -20.312763, -19.274836, -16.689375, -21.841465
1431785168.841000, /muse/elements/raw_fft3, 8.470071, 10.62897, 11.581964, 8.762967, 6.5909553, 6.760282, 5.97229, 3.604072, 0.273441, 3.1569624, -0.96910113, -6.4638205, -5.8985434, -4.5642323, -2.266286, -7.282616, -9.376641, -4.397308, -4.5761156, -4.622052, -5.1882443, -8.193885, -5.823335, -6.8972344, -8.172722, -11.451425, -10.375043, -5.8481092, -5.669637, -7.071016, -4.162548, -10.190724, -13.344979, -10.117853, -5.9074903, -5.886788, -8.109292, -7.130178, -10.322857, -8.609247, -10.664554, -17.77421, -13.350109, -4.9338107, -9.102753, -11.775489, -9.178808, -5.7999334, 0.06667271, 0.4385136, -7.355791, -4.346828, -6.7437754, -6.5835, -1.4682131, -4.781924, -1.3871946, 0.21531579, -3.7012248, -1.8297255, -1.2357277, -5.6321774, -0.8938814, -2.4329927, -7.8300657, -4.8373075, -13.077302, -6.1801796, -4.757311, -3.7739937, -6.7856965, -5.369447, -5.5627904, -2.1001155, -5.3488374, -4.7627807, -5.9336357, -7.976494, -6.251968, -6.498238, -10.26622, -8.592147, -5.45038, -2.7366962, -4.7415257, -7.1521125, -10.741789, -8.764821, -14.457387, -12.947461, -13.727747, -14.856705, -10.045324, -6.8310027, -8.670362, -7.624848, -5.5774264, -6.042437, -5.4696455, -11.164788, -6.0976243, -7.424138, -10.73359, -7.337531, -9.557246, -10.834636, -10.07863, -8.416367, -5.783184, -6.811692, -12.717751, -14.332481, -6.306315, -3.842054, -3.7218559, -3.8908653, 4.100139, 2.304954, -6.0738187, -9.200792, -17.056479, -23.247206, -16.110657, -14.253948, -12.4211235, -15.343231, -16.424412, -16.860548, -19.99956
1431785168.841000, /muse/elements/low_freqs_absolute, 1.1476275, 0.964493, 1.2249805, 0.8695219
1431785168.841000, /muse/elements/alpha_absolute, 0.29333326, 0.23965421, 0.43341646, 0.37991625
1431785168.841000, /muse/elements/beta_absolute, 0.399523, -0.31321043, 0.46439624, 0.5937704
1431785168.841000, /muse/elements/delta_absolute, 0.9943769, 0.82002884, 1.125613, 0.531166
1431785168.841000, /muse/elements/gamma_absolute, 0.3473684, -0.6190277, 0.2981802, 0.7046211
1431785168.841000, /muse/elements/theta_absolute, 0.62087077, 0.4162372, 0.5357035, 0.6028622
1431785168.841000, /muse/elements/alpha_session_score, 0.055555556, 1.0, 0.37037036, 0.30769232
1431785168.841000, /muse/elements/beta_session_score, 0.0, 0.0, 1.0, 0.12
1431785168.841000, /muse/elements/delta_session_score, 1.0, 1.0, 1.0, 0.44067797
1431785168.841000, /muse/elements/gamma_session_score, 0.08108108, 0.6923077, 1.0, 0.8787879
1431785168.842000, /muse/elements/theta_session_score, 0.8909091, 1.0, 0.9032258, 0.9459459
1431785168.842000, /muse/eeg, 865.259643555, 819.200195312, 830.715087891, 852.09979248
1431785168.842000, /muse/eeg, 866.904663086, 819.200195312, 830.715087891, 832.360046387
1431785168.842000, /muse/eeg, 861.969726562, 819.200195312, 829.070068359, 852.09979248
1431785168.842000, /muse/eeg, 858.679748535, 819.200195312, 838.940002441, 830.715087891
1431785168.842000, /muse/eeg, 865.259643555, 820.845214844, 822.49017334, 847.164855957
1431785168.842000, /muse/eeg, 866.904663086, 819.200195312, 834.005004883, 830.715087891
1431785168.842000, /muse/eeg, 858.679748535, 822.49017334, 832.360046387, 845.519897461
1431785168.842000, /muse/eeg, 871.839599609, 822.49017334, 835.650024414, 866.904663086
1431785168.842000, /muse/eeg, 876.774536133, 819.200195312, 848.809875488, 830.715087891
1431785168.842000, /muse/eeg, 878.419494629, 822.49017334, 827.425109863, 863.614685059
1431785168.842000, /muse/eeg, 871.839599609, 819.200195312, 825.780151367, 861.969726562
1431785168.842000, /muse/eeg, 860.324707031, 819.200195312, 824.135131836, 847.164855957
1431785168.842000, /muse/eeg, 861.969726562, 815.91027832, 822.49017334, 863.614685059
1431785168.842000, /muse/eeg, 855.389770508, 817.555236816, 834.005004883, 857.034729004
1431785168.842000, /muse/acc, 42.9688186646, 996.095336914, 152.343994141
1431785168.842000, /muse/acc, 50.7813301086, 992.189025879, 152.343994141
1431785168.854000, /muse/acc, 50.7813301086, 992.189025879, 156.250244141
1431785168.875000, /muse/acc, 54.6875839233, 1000.00158691, 156.250244141
1431785168.903000, /muse/eeg, 857.034729004, 819.200195312, 840.584960938, 863.614685059
1431785168.903000, /muse/eeg/quantization, 1, 1, 1, 1
1431785168.903000, /muse/eeg, 855.389770508, 815.91027832, 838.940002441, 843.874938965
1431785168.903000, /muse/eeg, 860.324707031, 817.555236816, 842.229919434, 827.425109863
1431785168.903000, /muse/eeg, 861.969726562, 820.845214844, 840.584960938, 861.969726562
1431785168.903000, /muse/eeg, 868.549621582, 817.555236816, 834.005004883, 855.389770508
1431785168.903000, /muse/eeg, 860.324707031, 812.620300293, 840.584960938, 843.874938965
1431785168.903000, /muse/eeg, 852.09979248, 812.620300293, 843.874938965, 866.904663086
1431785168.903000, /muse/eeg, 853.744812012, 815.91027832, 832.360046387, 824.135131836
1431785168.903000, /muse/elements/alpha_relative, 0.09470331, 0.15601474, 0.1075659, 0.1276192
1431785168.903000, /muse/elements/beta_relative, 0.1209358, 0.042772137, 0.11965263, 0.2088191
1431785168.903000, /muse/elements/delta_relative, 0.47578287, 0.54902595, 0.5508804, 0.18078643
1431785168.903000, /muse/elements/gamma_relative, 0.107250735, 0.019876799, 0.077602826, 0.26953855
1431785168.903000, /muse/elements/theta_relative, 0.2013273, 0.2323104, 0.14429824, 0.21323672
1431785168.903000, /muse/elements/horseshoe, 1.0, 1.0, 1.0, 1.0
1431785168.904000, /muse/elements/is_good, 1, 1, 1, 1
1431785168.904000, /muse/elements/blink, 0
1431785168.904000, /muse/elements/jaw_clench, 0
1431785168.904000, /muse/elements/touching_forehead, 1
1431785168.904000, /muse/elements/experimental/concentration, 0.57563853
1431785168.904000, /muse/elements/experimental/mellow, 0.41616333
1431785168.904000, /muse/elements/raw_fft0, 8.867865, 10.768686, 12.209735, 12.467446, 8.458833, 7.561839, 8.47015, 5.2386217, 2.2526443, 3.6991372, 0.99258083, -5.3650365, -3.7692072, -0.48892477, -4.759508, -5.9790998, -5.3645287, -8.533527, -14.692582, -13.144685, -12.49807, -9.569597, -8.145906, -9.841018, -11.424993, -13.657873, -12.023138, -8.359245, -9.5955515, -6.1798816, -4.4762983, -6.6769705, -6.2478604, -10.196213, -11.626437, -9.981111, -8.321389, -9.989875, -10.327797, -12.811188, -7.3937907, -9.082222, -2.113137, -2.461303, -9.096405, -15.589277, -8.679008, -12.343502, -11.034705, -9.228458, -7.7303333, -14.111253, -4.6923375, -3.7211378, -7.8848534, -9.767122, -13.586246, -22.754173, -24.610838, -20.085747, -17.06874, -13.833217, -12.2476, -9.938805, -7.990672, -8.288543, -6.149458, -11.441593, -9.850723, -7.563416, -4.9468627, -5.1215553, -5.3634458, -6.939012, -5.435951, -7.23331, -14.218004, -12.42495, -10.549335, -15.933194, -13.78072, -5.2272034, -6.1803966, -6.7434897, -5.386859, -1.6897501, -7.8910117, -7.800193, -7.001256, -10.36994, -13.208597, -15.2897, -12.008929, -9.519224, -13.846657, -13.455887, -9.487032, -11.0767355, -16.621899, -10.477542, -7.6612897, -7.2213607, -12.418734, -11.855461, -10.263684, -11.653992, -4.609384, -8.532156, -8.896389, -10.2087965, -14.187855, -9.778782, -8.056907, -4.0510697, -5.276216, -17.158676, -8.262665, -6.8763227, -17.28262, -22.100586, -18.14941, -19.997355, -18.49996, -17.523335, -16.210981, -13.156884, -16.52595, -14.809649, -14.554459
1431785168.904000, /muse/elements/raw_fft1, -7.2308035, -8.462893, 1.9917763, 2.443023, -0.17157735, -2.1569579, -10.058896, -3.2530518, -0.7935435, -4.683287, -4.115449, -9.755895, -12.891173, -9.388334, -8.858316, -13.604665, -14.080899, -17.702024, -12.539801, -12.773863, -19.13409, -14.839257, -12.8380785, -15.651924, -16.804998, -16.42379, -15.920689, -17.614271, -20.561188, -18.397285, -23.845655, -20.949917, -22.315126, -18.604206, -15.105605, -17.441376, -15.314387, -18.252888, -21.74231, -19.471087, -21.906002, -20.431791, -21.388975, -22.815401, -21.497496, -23.409683, -28.200699, -19.026766, -16.787996, -20.805803, -21.570032, -20.47918, -20.515646, -21.016787, -19.994305, -25.534399, -26.323889, -29.30425, -30.145237, -30.169075, -32.498642, -28.965052, -25.410099, -22.350693, -27.026403, -28.824865, -22.389505, -25.344893, -22.872047, -21.707159, -20.31114, -24.714605, -27.581411, -22.819477, -17.213022, -20.20579, -26.625517, -23.623882, -27.769983, -25.278675, -19.371231, -19.759922, -17.09895, -16.34597, -17.55894, -22.141111, -20.100676, -22.730959, -19.475023, -21.810896, -23.554686, -22.674698, -21.692913, -24.749651, -24.997932, -26.552113, -27.411629, -21.701254, -21.165586, -21.06016, -22.928902, -22.382765, -28.201921, -25.036104, -21.331934, -26.690353, -25.690353, -35.516426, -26.194101, -22.941881, -22.873426, -24.375397, -28.496956, -21.568075, -21.455824, -21.616484, -17.779125, -19.586147, -25.619268, -32.576122, -41.34732, -35.674335, -31.162703, -24.607866, -23.354828, -23.810034, -30.454168, -26.363146, -27.72001
1431785168.905000, /muse/elements/raw_fft2, 6.0530467, 11.418933, 8.686559, 7.3444347, 3.142854, -1.8685683, -0.017690258, -2.939035, -1.1166611, -3.355089, -4.3085914, -4.9690614, -4.8906784, -9.601288, -8.234021, -9.702463, -5.3531904, -1.2327975, -3.3609674, -6.0230803, -9.063432, -5.4365835, -6.701035, -11.304782, -14.271725, -15.00823, -16.073423, -13.250487, -9.721349, -10.521066, -10.130952, -10.66899, -8.895384, -12.948524, -12.224216, -15.105448, -17.23015, -15.942654, -9.365552, -8.7699375, -5.13624, -7.7584558, -4.459725, -6.2505836, -14.325265, -11.858671, -9.426245, -11.349333, -9.312467, -12.305164, -19.14613, -15.009622, -10.511477, -8.517433, -6.806546, -10.600815, -14.103116, -10.344467, -13.7286625, -11.069613, -11.870646, -13.364818, -12.641607, -15.869845, -12.9326515, -14.144435, -10.1131315, -9.904283, -17.050484, -14.422087, -10.540597, -7.07661, -10.995471, -10.686848, -5.4496636, -10.510954, -16.685287, -10.793, -11.321094, -12.551356, -12.132666, -11.330128, -12.545765, -12.7542515, -12.244207, -17.584837, -15.375639, -12.683594, -12.632245, -9.979824, -6.297055, -12.892652, -17.93273, -15.024364, -14.72915, -17.499527, -15.892403, -18.92099, -19.666338, -15.652206, -9.5381775, -10.73927, -12.164297, -11.859804, -15.400573, -15.89236, -20.46606, -14.732836, -13.682955, -13.827391, -12.692411, -12.945269, -18.137104, -20.282196, -14.804066, -13.613684, -5.4225235, -8.003669, -16.580404, -20.37822, -20.49083, -19.6965, -19.31468, -20.634315, -19.089712, -19.593306, -18.83125, -16.846186, -21.846886
1431785168.905000, /muse/elements/raw_fft3, 8.005573, 10.177307, 11.741989, 10.673833, 8.502215, 7.959655, 8.109716, 4.850613, 2.0957756, 4.7357464, 1.076206, -4.775214, -4.089542, -3.1228254, -2.5006325, -6.988396, -8.737849, -4.1933684, -4.208902, -4.9499087, -5.417007, -6.872364, -6.353046, -7.0438166, -8.579488, -11.124927, -10.088768, -5.7615976, -5.8609295, -7.3472815, -4.2433376, -9.374591, -13.281506, -10.44992, -5.719363, -5.538244, -7.645813, -7.206841, -9.304303, -7.922517, -9.338576, -17.221867, -15.104918, -4.9642544, -9.45862, -12.392053, -8.94807, -5.4977694, 0.16624188, 0.68613684, -6.6079698, -4.5628524, -6.168978, -6.1328025, -1.6258129, -4.298403, -1.1833608, 0.36203483, -3.382653, -1.6174164, -1.0954198, -5.4560337, -0.76721084, -2.3327773, -7.265202, -5.0065985, -12.918877, -5.6054206, -4.84014, -4.369218, -6.911261, -5.884258, -5.3849306, -1.3806267, -4.926454, -4.715166, -6.3614917, -8.033699, -6.3774877, -6.1587377, -8.974443, -7.9000635, -5.145543, -2.6366396, -4.785501, -7.4549522, -8.954033, -8.080948, -13.662792, -12.28588, -13.148578, -13.975412, -9.974, -6.7508693, -7.733962, -6.5799823, -4.788911, -6.4701138, -6.0635715, -10.817897, -6.0526557, -7.029818, -10.405391, -7.2120695, -10.365213, -10.859581, -10.445969, -8.241181, -5.3241973, -7.2096496, -14.021761, -13.426089, -5.8672357, -4.051124, -3.9284754, -3.830542, 4.231684, 2.2270732, -5.980604, -8.364989, -15.615357, -23.087828, -15.645821, -14.761775, -12.6384325, -14.365551, -15.450383, -16.698044, -20.500437
